시도,시군구,월,발생건수,사망자수,부상자수,중상,경상,부상신고
서울,종로구,01월,98,2,159,39,95,25
서울,종로구,02월,71,2,96,26,65,5
서울,종로구,03월,99,1,140,38,83,19
서울,종로구,04월,113,1,166,30,114,22
서울,종로구,05월,116,0,146,35,90,21
서울,종로구,06월,114,0,152,39,91,22
서울,종로구,07월,87,2,141,30,89,22
서울,종로구,08월,81,0,119,26,74,19
서울,종로구,09월,112,1,155,25,113,17
서울,종로구,10월,94,0,145,32,95,18
서울,종로구,11월,97,2,115,25,80,10
서울,종로구,12월,108,2,155,30,108,17
서울,중구,01월,96,0,133,30,85,18
서울,중구,02월,103,0,147,38,92,17
서울,중구,03월,110,1,134,43,79,12
서울,중구,04월,89,0,132,34,76,22
서울,중구,05월,111,0,142,29,91,22
서울,중구,06월,108,2,151,41,96,14
서울,중구,07월,109,0,141,30,95,16
서울,중구,08월,96,0,140,33,91,16
서울,중구,09월,101,1,131,43,77,11
서울,중구,10월,105,0,129,40,82,7
서울,중구,11월,124,0,167,33,112,22
서울,중구,12월,100,0,137,35,86,16
서울,용산구,01월,109,0,169,29,125,15
서울,용산구,02월,89,0,122,25,93,4
서울,용산구,03월,89,0,135,24,102,9
서울,용산구,04월,111,0,153,25,117,11
서울,용산구,05월,117,1,161,51,96,14
서울,용산구,06월,103,4,135,33,92,10
서울,용산구,07월,101,2,157,40,106,11
서울,용산구,08월,112,0,155,29,115,11
서울,용산구,09월,134,1,189,39,135,15
서울,용산구,10월,150,1,216,38,159,19
서울,용산구,11월,102,2,157,22,125,10
서울,용산구,12월,120,1,200,46,137,17
서울,성동구,01월,83,2,117,28,74,15
서울,성동구,02월,75,1,121,24,82,15
서울,성동구,03월,80,2,102,29,59,14
서울,성동구,04월,101,0,141,35,82,24
서울,성동구,05월,83,2,110,25,69,16
서울,성동구,06월,98,0,141,38,80,23
서울,성동구,07월,102,1,140,27,100,13
서울,성동구,08월,84,2,115,22,85,8
서울,성동구,09월,104,2,145,34,92,19
서울,성동구,10월,87,0,113,26,75,12
서울,성동구,11월,92,2,127,24,92,11
서울,성동구,12월,87,1,129,32,86,11
서울,동대문구,01월,156,1,218,64,136,18
서울,동대문구,02월,127,3,160,45,104,11
서울,동대문구,03월,144,1,181,50,116,15
서울,동대문구,04월,144,0,165,43,110,12
서울,동대문구,05월,118,0,145,49,84,12
서울,동대문구,06월,142,0,166,45,110,11
서울,동대문구,07월,154,1,205,53,142,10
서울,동대문구,08월,149,7,172,56,110,6
서울,동대문구,09월,147,1,182,46,123,13
서울,동대문구,10월,143,5,179,40,122,17
서울,동대문구,11월,144,2,173,42,120,11
서울,동대문구,12월,150,4,193,52,131,10
서울,성북구,01월,127,1,184,53,123,8
서울,성북구,02월,100,1,116,25,80,11
서울,성북구,03월,109,0,151,32,115,4
서울,성북구,04월,134,1,186,44,130,12
서울,성북구,05월,131,3,175,39,130,6
서울,성북구,06월,136,0,180,45,122,13
서울,성북구,07월,131,1,178,36,127,15
서울,성북구,08월,124,2,157,33,109,15
서울,성북구,09월,148,3,182,45,124,13
서울,성북구,10월,113,2,142,37,97,8
서울,성북구,11월,173,2,240,39,186,15
서울,성북구,12월,131,1,177,34,134,9
서울,도봉구,01월,72,0,107,25,71,11
서울,도봉구,02월,70,2,95,23,62,10
서울,도봉구,03월,62,1,84,21,55,8
서울,도봉구,04월,83,1,104,24,67,13
서울,도봉구,05월,81,1,92,21,55,16
서울,도봉구,06월,66,1,87,26,46,15
서울,도봉구,07월,94,2,129,33,81,15
서울,도봉구,08월,81,0,101,29,61,11
서울,도봉구,09월,88,0,119,31,71,17
서울,도봉구,10월,73,1,98,28,60,10
서울,도봉구,11월,108,0,128,32,86,10
서울,도봉구,12월,66,0,95,23,67,5
서울,은평구,01월,74,1,125,23,91,11
서울,은평구,02월,64,1,92,19,68,5
서울,은평구,03월,88,0,113,27,75,11
서울,은평구,04월,89,0,141,30,91,20
서울,은평구,05월,95,1,128,23,94,11
서울,은평구,06월,74,0,108,23,79,6
서울,은평구,07월,104,3,125,35,80,10
서울,은평구,08월,89,0,115,25,73,17
서울,은평구,09월,94,0,114,34,76,4
서울,은평구,10월,94,2,157,27,101,29
서울,은평구,11월,116,2,163,39,112,12
서울,은평구,12월,86,2,108,32,69,7
서울,서대문구,01월,90,1,130,29,93,8
서울,서대문구,02월,72,0,91,14,63,14
서울,서대문구,03월,86,2,112,31,71,10
서울,서대문구,04월,93,0,122,28,81,13
서울,서대문구,05월,102,0,143,34,85,24
서울,서대문구,06월,91,1,124,28,85,11
서울,서대문구,07월,85,1,133,20,96,17
서울,서대문구,08월,92,0,124,33,68,23
서울,서대문구,09월,96,0,120,32,77,11
서울,서대문구,10월,80,3,143,27,90,26
서울,서대문구,11월,72,0,95,26,60,9
서울,서대문구,12월,73,0,93,29,54,10
서울,마포구,01월,170,1,260,48,196,16
서울,마포구,02월,155,0,247,44,181,22
서울,마포구,03월,141,3,198,40,143,15
서울,마포구,04월,138,1,208,43,144,21
서울,마포구,05월,165,1,257,52,189,16
서울,마포구,06월,163,1,241,53,167,21
서울,마포구,07월,176,0,274,43,211,20
서울,마포구,08월,168,0,235,46,171,18
서울,마포구,09월,141,0,226,50,163,13
서울,마포구,10월,152,1,219,37,171,11
서울,마포구,11월,136,0,205,35,151,19
서울,마포구,12월,154,0,223,36,170,17
서울,강서구,01월,155,1,237,49,176,12
서울,강서구,02월,112,1,154,38,107,9
서울,강서구,03월,140,1,174,51,109,14
서울,강서구,04월,146,0,201,33,154,14
서울,강서구,05월,121,0,156,35,106,15
서울,강서구,06월,147,3,183,49,125,9
서울,강서구,07월,136,1,192,40,135,17
서울,강서구,08월,129,2,189,54,120,15
서울,강서구,09월,128,2,166,45,112,9
서울,강서구,10월,137,0,195,37,133,25
서울,강서구,11월,114,0,159,44,110,5
서울,강서구,12월,119,1,149,43,90,16
서울,구로구,01월,119,0,173,48,110,15
서울,구로구,02월,91,0,134,40,86,8
서울,구로구,03월,103,0,150,35,110,5
서울,구로구,04월,111,0,144,40,91,13
서울,구로구,05월,118,2,160,51,89,20
서울,구로구,06월,111,1,145,37,104,4
서울,구로구,07월,127,1,174,39,123,12
서울,구로구,08월,111,1,151,31,115,5
서울,구로구,09월,157,2,218,43,154,21
서울,구로구,10월,134,1,172,39,118,15
서울,구로구,11월,137,3,177,41,120,16
서울,구로구,12월,114,1,162,38,110,14
서울,영등포구,01월,175,3,269,52,187,30
서울,영등포구,02월,186,0,283,57,201,25
서울,영등포구,03월,197,2,285,51,207,27
서울,영등포구,04월,185,4,248,52,164,32
서울,영등포구,05월,209,0,354,77,242,35
서울,영등포구,06월,195,3,264,47,196,21
서울,영등포구,07월,181,2,255,40,179,36
서울,영등포구,08월,217,1,309,58,213,38
서울,영등포구,09월,214,3,312,57,220,35
서울,영등포구,10월,197,1,284,72,183,29
서울,영등포구,11월,237,3,332,63,230,39
서울,영등포구,12월,193,0,324,60,230,34
서울,동작구,01월,126,2,196,39,140,17
서울,동작구,02월,121,2,177,35,127,15
서울,동작구,03월,111,0,164,32,114,18
서울,동작구,04월,114,1,163,32,110,21
서울,동작구,05월,93,3,143,38,90,15
서울,동작구,06월,114,2,194,40,137,17
서울,동작구,07월,116,0,162,46,108,8
서울,동작구,08월,123,1,182,32,136,14
서울,동작구,09월,119,1,174,36,119,19
서울,동작구,10월,108,3,145,34,94,17
서울,동작구,11월,127,2,167,38,104,25
서울,동작구,12월,137,3,176,24,129,23
서울,관악구,01월,105,3,136,30,92,14
서울,관악구,02월,92,1,123,26,94,3
서울,관악구,03월,115,2,157,39,101,17
서울,관악구,04월,101,0,131,22,93,16
서울,관악구,05월,108,0,151,29,109,13
서울,관악구,06월,103,0,141,28,99,14
서울,관악구,07월,116,0,149,33,100,16
서울,관악구,08월,121,0,163,42,109,12
서울,관악구,09월,106,1,130,33,88,9
서울,관악구,10월,93,0,133,36,80,17
서울,관악구,11월,115,1,144,37,95,12
서울,관악구,12월,76,3,101,26,57,18
서울,강남구,01월,302,2,464,81,326,57
서울,강남구,02월,256,1,366,57,273,36
서울,강남구,03월,296,3,433,87,306,40
서울,강남구,04월,275,1,388,79,269,40
서울,강남구,05월,281,1,405,80,284,41
서울,강남구,06월,299,2,423,92,286,45
서울,강남구,07월,296,0,423,65,322,36
서울,강남구,08월,287,1,401,75,289,37
서울,강남구,09월,282,5,390,75,278,37
서울,강남구,10월,270,2,387,92,262,33
서울,강남구,11월,302,1,410,93,289,28
서울,강남구,12월,323,0,469,99,346,24
서울,강동구,01월,105,0,138,42,85,11
서울,강동구,02월,117,1,190,45,129,16
서울,강동구,03월,115,4,149,43,97,9
서울,강동구,04월,98,3,136,40,85,11
서울,강동구,05월,125,2,176,49,114,13
서울,강동구,06월,134,2,195,55,123,17
서울,강동구,07월,90,2,125,29,85,11
서울,강동구,08월,117,2,151,32,99,20
서울,강동구,09월,131,1,172,48,113,11
서울,강동구,10월,143,0,178,57,112,9
서울,강동구,11월,94,0,124,36,78,10
서울,강동구,12월,102,2,139,36,92,11
서울,송파구,01월,208,3,307,78,192,37
서울,송파구,02월,155,2,222,61,138,23
서울,송파구,03월,226,1,312,69,191,52
서울,송파구,04월,243,1,340,84,209,47
서울,송파구,05월,222,2,290,70,186,34
서울,송파구,06월,238,2,315,63,203,49
서울,송파구,07월,225,2,315,75,196,44
서울,송파구,08월,268,0,392,71,268,53
서울,송파구,09월,295,4,404,85,271,48
서울,송파구,10월,230,0,304,68,186,50
서울,송파구,11월,246,3,325,79,196,50
서울,송파구,12월,202,3,279,52,189,38
서울,서초구,01월,193,2,301,64,218,19
서울,서초구,02월,158,2,232,55,163,14
서울,서초구,03월,166,1,256,47,186,23
서울,서초구,04월,215,3,319,63,237,19
서울,서초구,05월,208,0,294,42,232,20
서울,서초구,06월,185,2,251,58,177,16
서울,서초구,07월,213,6,336,73,241,22
서울,서초구,08월,214,0,313,52,234,27
서울,서초구,09월,187,2,283,66,192,25
서울,서초구,10월,212,1,346,54,262,30
서울,서초구,11월,190,0,285,43,223,19
서울,서초구,12월,220,2,332,57,248,27
서울,양천구,01월,119,2,167,30,136,1
서울,양천구,02월,83,2,106,30,68,8
서울,양천구,03월,111,0,151,39,97,15
서울,양천구,04월,109,0,122,18,95,9
서울,양천구,05월,117,4,154,34,107,13
서울,양천구,06월,104,0,145,27,105,13
서울,양천구,07월,124,2,168,34,118,16
서울,양천구,08월,109,1,146,36,95,15
서울,양천구,09월,116,0,153,33,110,10
서울,양천구,10월,110,2,145,43,88,14
서울,양천구,11월,122,0,167,32,131,4
서울,양천구,12월,119,0,165,30,119,16
서울,중랑구,01월,127,1,179,52,110,17
서울,중랑구,02월,113,1,175,35,119,21
서울,중랑구,03월,129,0,171,39,117,15
서울,중랑구,04월,120,0,169,47,103,19
서울,중랑구,05월,173,1,233,48,147,38
서울,중랑구,06월,145,0,184,46,104,34
서울,중랑구,07월,136,0,185,49,110,26
서울,중랑구,08월,132,0,174,35,121,18
서울,중랑구,09월,153,1,190,53,114,23
서울,중랑구,10월,144,0,207,42,145,20
서울,중랑구,11월,140,1,193,54,111,28
서울,중랑구,12월,127,1,168,39,108,21
서울,노원구,01월,132,0,189,29,138,22
서울,노원구,02월,100,1,122,28,84,10
서울,노원구,03월,121,0,164,38,116,10
서울,노원구,04월,121,1,176,30,125,21
서울,노원구,05월,134,0,178,42,121,15
서울,노원구,06월,107,0,135,23,100,12
서울,노원구,07월,118,2,160,45,103,12
서울,노원구,08월,143,2,190,35,141,14
서울,노원구,09월,158,1,219,45,153,21
서울,노원구,10월,132,1,192,42,122,28
서울,노원구,11월,116,2,165,35,119,11
서울,노원구,12월,117,1,165,31,124,10
서울,광진구,01월,73,3,105,26,68,11
서울,광진구,02월,78,1,101,17,72,12
서울,광진구,03월,89,1,112,31,74,7
서울,광진구,04월,83,3,106,23,73,10
서울,광진구,05월,101,2,125,36,74,15
서울,광진구,06월,101,2,137,30,96,11
서울,광진구,07월,80,0,95,22,60,13
서울,광진구,08월,86,1,129,29,92,8
서울,광진구,09월,87,0,110,34,68,8
서울,광진구,10월,99,2,133,32,90,11
서울,광진구,11월,89,0,127,37,79,11
서울,광진구,12월,98,1,161,35,116,10
서울,강북구,01월,90,0,126,35,82,9
서울,강북구,02월,77,1,109,29,79,1
서울,강북구,03월,111,2,138,23,106,9
서울,강북구,04월,88,1,108,30,75,3
서울,강북구,05월,90,1,128,36,86,6
서울,강북구,06월,97,0,129,33,92,4
서울,강북구,07월,103,0,125,24,96,5
서울,강북구,08월,104,0,145,36,100,9
서울,강북구,09월,107,0,143,29,106,8
서울,강북구,10월,139,3,167,39,119,9
서울,강북구,11월,109,0,136,29,100,7
서울,강북구,12월,87,1,113,22,85,6
서울,금천구,01월,62,2,103,25,65,13
서울,금천구,02월,63,0,102,29,64,9
서울,금천구,03월,60,1,75,20,48,7
서울,금천구,04월,68,0,103,21,75,7
서울,금천구,05월,65,0,93,22,67,4
서울,금천구,06월,72,1,95,23,66,6
서울,금천구,07월,64,0,90,19,63,8
서울,금천구,08월,71,1,111,23,81,7
서울,금천구,09월,83,1,125,26,87,12
서울,금천구,10월,73,0,117,25,80,12
서울,금천구,11월,73,0,119,27,79,13
서울,금천구,12월,70,0,95,24,62,9
부산,중구,01월,26,0,36,7,27,2
부산,중구,02월,24,0,30,9,19,2
부산,중구,03월,30,0,41,14,27,0
부산,중구,04월,29,0,33,15,16,2
부산,중구,05월,34,1,46,14,29,3
부산,중구,06월,27,1,34,9,23,2
부산,중구,07월,42,0,60,16,37,7
부산,중구,08월,28,0,39,10,29,0
부산,중구,09월,26,2,38,16,22,0
부산,중구,10월,27,0,38,10,27,1
부산,중구,11월,32,0,37,12,24,1
부산,중구,12월,29,0,32,11,20,1
부산,서구,01월,37,0,45,15,27,3
부산,서구,02월,34,1,50,14,32,4
부산,서구,03월,40,0,59,22,32,5
부산,서구,04월,38,0,50,18,28,4
부산,서구,05월,44,1,69,21,43,5
부산,서구,06월,33,0,43,8,29,6
부산,서구,07월,39,0,58,17,38,3
부산,서구,08월,42,0,62,17,42,3
부산,서구,09월,37,2,48,9,36,3
부산,서구,10월,36,1,59,14,44,1
부산,서구,11월,28,1,37,6,29,2
부산,서구,12월,33,0,40,16,23,1
부산,동구,01월,48,0,73,20,50,3
부산,동구,02월,37,1,49,14,34,1
부산,동구,03월,44,0,49,12,32,5
부산,동구,04월,44,2,62,21,38,3
부산,동구,05월,55,0,85,33,44,8
부산,동구,06월,38,0,54,21,29,4
부산,동구,07월,48,0,60,18,37,5
부산,동구,08월,51,1,77,23,52,2
부산,동구,09월,41,1,51,14,32,5
부산,동구,10월,41,1,50,18,30,2
부산,동구,11월,42,0,60,21,36,3
부산,동구,12월,48,0,66,16,49,1
부산,영도구,01월,32,0,38,12,22,4
부산,영도구,02월,29,0,44,12,30,2
부산,영도구,03월,37,0,45,15,29,1
부산,영도구,04월,25,0,36,12,22,2
부산,영도구,05월,21,0,32,9,23,0
부산,영도구,06월,22,0,31,14,17,0
부산,영도구,07월,34,1,45,15,30,0
부산,영도구,08월,28,0,43,14,27,2
부산,영도구,09월,27,1,32,6,24,2
부산,영도구,10월,38,0,49,15,30,4
부산,영도구,11월,32,1,36,8,28,0
부산,영도구,12월,31,1,44,14,29,1
부산,부산진구,01월,102,1,154,47,92,15
부산,부산진구,02월,110,2,151,38,100,13
부산,부산진구,03월,134,0,212,69,125,18
부산,부산진구,04월,128,1,179,47,117,15
부산,부산진구,05월,118,0,155,50,92,13
부산,부산진구,06월,115,1,177,55,116,6
부산,부산진구,07월,144,0,190,57,115,18
부산,부산진구,08월,133,3,187,42,130,15
부산,부산진구,09월,135,2,175,62,107,6
부산,부산진구,10월,106,4,143,58,74,11
부산,부산진구,11월,132,5,175,56,107,12
부산,부산진구,12월,125,1,153,54,87,12
부산,동래구,01월,65,2,84,27,55,2
부산,동래구,02월,66,1,89,30,53,6
부산,동래구,03월,69,0,90,27,57,6
부산,동래구,04월,63,0,74,18,52,4
부산,동래구,05월,78,0,112,28,74,10
부산,동래구,06월,111,1,144,52,75,17
부산,동래구,07월,72,1,95,26,62,7
부산,동래구,08월,93,2,123,27,86,10
부산,동래구,09월,79,0,104,26,69,9
부산,동래구,10월,74,0,95,24,62,9
부산,동래구,11월,83,0,116,29,77,10
부산,동래구,12월,90,1,114,47,60,7
부산,남구,01월,59,0,79,30,37,12
부산,남구,02월,48,2,58,19,35,4
부산,남구,03월,73,0,102,29,65,8
부산,남구,04월,66,0,82,24,53,5
부산,남구,05월,70,0,88,32,52,4
부산,남구,06월,65,1,94,25,54,15
부산,남구,07월,73,0,100,21,60,19
부산,남구,08월,62,0,92,26,62,4
부산,남구,09월,82,0,110,33,69,8
부산,남구,10월,83,0,116,40,68,8
부산,남구,11월,69,1,83,37,41,5
부산,남구,12월,75,0,104,31,61,12
부산,북구,01월,59,2,88,26,62,0
부산,북구,02월,47,0,52,17,31,4
부산,북구,03월,65,1,97,18,71,8
부산,북구,04월,71,1,95,24,63,8
부산,북구,05월,71,0,95,25,62,8
부산,북구,06월,47,1,57,14,40,3
부산,북구,07월,63,2,81,25,50,6
부산,북구,08월,67,2,83,27,47,9
부산,북구,09월,71,2,95,26,64,5
부산,북구,10월,70,1,92,22,66,4
부산,북구,11월,61,5,73,20,49,4
부산,북구,12월,50,0,68,14,50,4
부산,해운대구,01월,81,0,120,26,71,23
부산,해운대구,02월,79,2,125,34,76,15
부산,해운대구,03월,102,2,147,43,95,9
부산,해운대구,04월,80,4,123,31,83,9
부산,해운대구,05월,85,0,133,32,87,14
부산,해운대구,06월,91,0,126,34,80,12
부산,해운대구,07월,94,0,142,42,90,10
부산,해운대구,08월,102,0,144,32,104,8
부산,해운대구,09월,93,0,117,29,81,7
부산,해운대구,10월,90,1,137,44,77,16
부산,해운대구,11월,66,0,91,26,61,4
부산,해운대구,12월,94,0,129,36,83,10
부산,사하구,01월,88,0,115,41,67,7
부산,사하구,02월,89,2,119,33,77,9
부산,사하구,03월,94,3,121,42,71,8
부산,사하구,04월,83,1,98,41,54,3
부산,사하구,05월,87,1,119,38,72,9
부산,사하구,06월,94,2,142,44,85,13
부산,사하구,07월,82,0,121,41,72,8
부산,사하구,08월,83,0,111,34,66,11
부산,사하구,09월,107,2,148,38,89,21
부산,사하구,10월,86,1,111,43,56,12
부산,사하구,11월,80,0,102,39,55,8
부산,사하구,12월,83,2,102,36,55,11
부산,금정구,01월,60,1,80,30,39,11
부산,금정구,02월,63,1,77,20,48,9
부산,금정구,03월,57,1,80,17,50,13
부산,금정구,04월,65,0,97,25,61,11
부산,금정구,05월,54,0,68,23,43,2
부산,금정구,06월,71,0,91,30,49,12
부산,금정구,07월,74,0,113,34,67,12
부산,금정구,08월,51,0,77,24,47,6
부산,금정구,09월,59,2,97,41,40,16
부산,금정구,10월,62,1,93,19,63,11
부산,금정구,11월,61,1,80,25,49,6
부산,금정구,12월,81,1,97,21,59,17
부산,강서구,01월,47,4,69,29,37,3
부산,강서구,02월,35,0,47,21,26,0
부산,강서구,03월,48,0,92,41,48,3
부산,강서구,04월,48,0,75,26,47,2
부산,강서구,05월,40,0,45,23,22,0
부산,강서구,06월,52,0,73,23,44,6
부산,강서구,07월,47,1,64,16,45,3
부산,강서구,08월,57,2,78,31,44,3
부산,강서구,09월,53,3,71,22,49,0
부산,강서구,10월,48,3,62,21,36,5
부산,강서구,11월,45,1,72,24,44,4
부산,강서구,12월,44,2,70,19,48,3
부산,연제구,01월,55,1,65,20,42,3
부산,연제구,02월,55,0,65,28,33,4
부산,연제구,03월,37,0,41,16,23,2
부산,연제구,04월,43,2,51,24,24,3
부산,연제구,05월,67,0,91,30,55,6
부산,연제구,06월,45,0,58,16,39,3
부산,연제구,07월,57,0,72,19,51,2
부산,연제구,08월,59,1,80,25,47,8
부산,연제구,09월,48,0,65,19,42,4
부산,연제구,10월,49,0,79,24,48,7
부산,연제구,11월,63,0,88,33,48,7
부산,연제구,12월,42,1,60,25,30,5
부산,수영구,01월,61,0,83,20,57,6
부산,수영구,02월,42,0,56,7,47,2
부산,수영구,03월,49,1,69,20,44,5
부산,수영구,04월,53,0,65,21,39,5
부산,수영구,05월,64,1,83,25,50,8
부산,수영구,06월,58,0,77,22,49,6
부산,수영구,07월,50,0,72,16,48,8
부산,수영구,08월,65,1,87,22,58,7
부산,수영구,09월,59,0,87,23,57,7
부산,수영구,10월,61,3,85,28,48,9
부산,수영구,11월,51,1,67,17,38,12
부산,수영구,12월,55,0,73,28,41,4
부산,사상구,01월,80,2,112,30,68,14
부산,사상구,02월,69,1,107,28,62,17
부산,사상구,03월,78,2,113,32,54,27
부산,사상구,04월,85,0,131,35,75,21
부산,사상구,05월,84,0,119,31,68,20
부산,사상구,06월,67,2,84,25,49,10
부산,사상구,07월,69,3,102,24,65,13
부산,사상구,08월,84,0,118,28,81,9
부산,사상구,09월,100,3,117,31,63,23
부산,사상구,10월,72,5,92,36,41,15
부산,사상구,11월,70,1,94,24,55,15
부산,사상구,12월,61,1,101,38,45,18
부산,기장군,01월,27,1,46,10,31,5
부산,기장군,02월,30,0,47,14,33,0
부산,기장군,03월,31,2,35,12,21,2
부산,기장군,04월,34,0,45,15,28,2
부산,기장군,05월,42,4,64,10,51,3
부산,기장군,06월,38,1,74,24,42,8
부산,기장군,07월,41,0,61,8,49,4
부산,기장군,08월,35,0,53,13,32,8
부산,기장군,09월,41,3,61,18,37,6
부산,기장군,10월,28,1,52,7,39,6
부산,기장군,11월,43,2,65,20,38,7
부산,기장군,12월,41,2,64,9,54,1
경기,수원시,01월,470,6,682,131,507,44
경기,수원시,02월,346,3,477,102,346,29
경기,수원시,03월,369,3,529,111,374,44
경기,수원시,04월,398,6,540,102,383,55
경기,수원시,05월,354,1,529,108,383,38
경기,수원시,06월,392,1,551,114,374,63
경기,수원시,07월,397,6,583,112,415,56
경기,수원시,08월,396,2,565,98,429,38
경기,수원시,09월,455,2,660,126,482,52
경기,수원시,10월,408,3,635,121,470,44
경기,수원시,11월,427,6,603,118,431,54
경기,수원시,12월,430,6,608,116,452,40
경기,성남시,01월,372,4,552,125,386,41
경기,성남시,02월,246,1,420,94,266,60
경기,성남시,03월,288,2,460,121,304,35
경기,성남시,04월,273,3,472,96,336,40
경기,성남시,05월,296,2,489,117,309,63
경기,성남시,06월,304,5,483,99,331,53
경기,성남시,07월,284,5,403,99,270,34
경기,성남시,08월,285,1,428,106,292,30
경기,성남시,09월,324,3,463,117,300,46
경기,성남시,10월,312,2,428,108,280,40
경기,성남시,11월,376,3,621,137,422,62
경기,성남시,12월,382,1,545,101,365,79
경기,의정부시,01월,125,1,178,44,108,26
경기,의정부시,02월,100,1,146,35,101,10
경기,의정부시,03월,102,4,137,38,77,22
경기,의정부시,04월,122,1,166,31,117,18
경기,의정부시,05월,137,4,189,47,119,23
경기,의정부시,06월,114,4,165,47,100,18
